"Unnamed: 0" filename start end label station labeller duration
46 1653683419_1653683479.wav 15.977808599167822 16.726768377253812 impact capta_002 Esteban_V 60.0
47 1653683419_1653683479.wav 16.726768377253812 22.21914008321776 ruido capta_002 Esteban_V 60.0
48 1653683419_1653683479.wav 22.21914008321776 59.916782246879336 cutting capta_002 Esteban_V 60.0
49 1653683419_1653683479.wav 28.127600554785023 29.042995839112347 impact capta_002 Esteban_V 60.0
50 1653683419_1653683479.wav 32.03883495145631 37.53120665742025 impact capta_002 Esteban_V 60.0
51 1653683419_1653683479.wav 59.916782246879336 60.0 ruido capta_002 Esteban_V 60.0
52 1653683601_1653683661.wav 0.0 57.42024965325936 cutting capta_002 Esteban_V 60.0
53 1653683601_1653683661.wav 0.0 57.42024965325936 cutting capta_002 Esteban_V 60.0
54 1653683601_1653683661.wav 1.664355062413315 14.64632454923717 truck_moving capta_002 Esteban_V 60.0
55 1653683601_1653683661.wav 11.73370319001387 12.565880721220529 impact capta_002 Esteban_V 60.0
56 1653683601_1653683661.wav 18.64077669902913 19.22330097087379 dog capta_002 Esteban_V 60.0
57 1653683601_1653683661.wav 19.889042995839112 20.47156726768377 impact capta_002 Esteban_V 60.0
58 1653683601_1653683661.wav 20.72122052704577 21.886269070735093 dog capta_002 Esteban_V 60.0
59 1653683601_1653683661.wav 22.385575589459084 23.384188626907072 impact capta_002 Esteban_V 60.0
60 1653683601_1653683661.wav 33.536754507628295 39.86130374479889 impact capta_002 Esteban_V 60.0
61 1653683601_1653683661.wav 44.6879334257975 51.262135922330096 impact capta_002 Esteban_V 60.0
62 1653683601_1653683661.wav 53.50901525658807 57.17059639389737 impact capta_002 Esteban_V 60.0
63 1653683601_1653683661.wav 57.42024965325936 58.08599167822469 ruido capta_002 Esteban_V 60.0
64 1653683601_1653683661.wav 58.08599167822469 61.14130434782609 truck_moving capta_002 Esteban_V 60.0
65 1653700210_1653700270.wav 0.0 1.1145510835913313 ruido capta_002 Esteban_V 60.0
66 1653700210_1653700270.wav 1.1145510835913313 2.043343653250774 impact capta_002 Esteban_V 60.0
67 1653700210_1653700270.wav 2.043343653250774 2.2291021671826625 ruido capta_002 Esteban_V 60.0
68 1653700210_1653700270.wav 2.2291021671826625 18.76160990712074 wind capta_002 Esteban_V 60.0
69 1653700210_1653700270.wav 10.604651162790695 11.023255813953488 impact capta_002 Esteban_V 60.0
70 1653700210_1653700270.wav 18.76160990712074 18.837209302325583 ruido capta_002 Esteban_V 60.0
71 1653700210_1653700270.wav 18.837209302325583 50.0 bus_moving capta_002 Esteban_V 60.0
72 1653700210_1653700270.wav 50.0 50.10835913312693 ruido capta_002 Esteban_V 60.0
73 1653700210_1653700270.wav 50.10835913312693 57.53869969040248 wind capta_002 Esteban_V 60.0
74 1653700210_1653700270.wav 57.53869969040248 57.72093023255814 ruido capta_002 Esteban_V 60.0
75 1653700210_1653700270.wav 57.72093023255814 59.767801857585134 motorcycle_idling capta_002 Esteban_V 60.0
76 1653700210_1653700270.wav 59.767801857585134 60.0 ruido capta_002 Esteban_V 60.0
77 1653700876_1653700936.wav 0.0 9.813953488372093 ruido capta_002 Esteban_V 60.0
78 1653700876_1653700936.wav 9.813953488372093 59.860465116279066 rain capta_002 Esteban_V 60.0
79 1653700876_1653700936.wav 9.953488372093023 59.95348837209303 wind capta_002 Esteban_V 60.0
80 1653700876_1653700936.wav 59.95348837209303 60.0 ruido capta_002 Esteban_V 60.0
81 1653702392_1653702452.wav 0.0 0.1395348837209302 ruido capta_002 Esteban_V 60.0
82 1653702392_1653702452.wav 0.1395348837209302 13.069767441860463 bus_idling capta_002 Esteban_V 60.0
83 1653702392_1653702452.wav 13.069767441860463 13.162790697674415 ruido capta_002 Esteban_V 60.0
84 1653702392_1653702452.wav 13.162790697674415 35.8139534883721 motorcycle_moving capta_002 Esteban_V 60.0
85 1653702392_1653702452.wav 35.8139534883721 45.906976744186046 ruido capta_002 Esteban_V 60.0
86 1653702392_1653702452.wav 45.906976744186046 59.95348837209303 bus_moving capta_002 Esteban_V 60.0
87 1653702392_1653702452.wav 59.95348837209303 60.0 ruido capta_002 Esteban_V 60.0
88 1653702513_1653702573.wav 0.0 9.674418604651162 ruido capta_002 Esteban_V 60.0
89 1653702513_1653702573.wav 9.674418604651162 14.465116279069766 truck_moving capta_002 Esteban_V 60.0
90 1653702513_1653702573.wav 14.465116279069766 15.255813953488373 ruido capta_002 Esteban_V 60.0
91 1653702513_1653702573.wav 15.255813953488373 15.674418604651162 car_moving capta_002 Esteban_V 60.0
92 1653702513_1653702573.wav 15.674418604651162 48.41860465116279 ruido capta_002 Esteban_V 60.0
93 1653702513_1653702573.wav 48.41860465116279 59.95348837209303 truck_moving capta_002 Esteban_V 60.0
94 1653702513_1653702573.wav 59.95348837209303 60.0 ruido capta_002 Esteban_V 60.0
95 1653703119_1653703179.wav 0.0 2.4965325936199725 ruido capta_002 Esteban_V 60.0
96 1653703119_1653703179.wav 2.4965325936199725 6.740638002773927 bus_moving capta_002 Esteban_V 60.0
97 1653703119_1653703179.wav 6.740638002773927 27.71151178918169 ruido capta_002 Esteban_V 60.0
98 1653703119_1653703179.wav 27.71151178918169 43.35644937586685 car_moving capta_002 Esteban_V 60.0
99 1653703119_1653703179.wav 43.35644937586685 57.80269477484332 ruido capta_002 Esteban_V 60.0
100 1653703119_1653703179.wav 57.80269477484332 59.84682540149822 car_moving capta_002 Esteban_V 60.0
101 1653703119_1653703179.wav 59.84682540149822 60.0 ruido capta_002 Esteban_V 60.0
102 1653703179_1653703239.wav 0.0 59.916782246879336 truck_moving capta_002 Esteban_V 60.0
103 1653703179_1653703239.wav 0.0 59.916782246879336 truck_moving capta_002 Esteban_V 60.0
104 1653703179_1653703239.wav 38.77947295423024 39.44521497919556 dog capta_002 Esteban_V 60.0
105 1653703179_1653703239.wav 40.027739251040224 41.19278779472954 dog capta_002 Esteban_V 60.0
106 1653703179_1653703239.wav 44.60471567267684 45.270457697642165 dog capta_002 Esteban_V 60.0
107 1653703179_1653703239.wav 45.76976421636616 46.35228848821082 dog capta_002 Esteban_V 60.0
108 1653703179_1653703239.wav 47.350901525658806 48.26629680998613 dog capta_002 Esteban_V 60.0
109 1653703179_1653703239.wav 48.59916782246879 49.26490984743412 dog capta_002 Esteban_V 60.0
110 1653703179_1653703239.wav 58.50929773656441 59.10041888373146 dog capta_002 Esteban_V 60.0
111 1653703179_1653703239.wav 59.916782246879336 60.0 ruido capta_002 Esteban_V 60.0
112 1653704331_1653704391.wav 0.0 9.222468793342582 ruido capta_002 Esteban_V 60.0
113 1653704331_1653704391.wav 9.222468793342582 40.34590846047157 bus_moving capta_002 Esteban_V 60.0
114 1653704331_1653704391.wav 20.55 40.2 motorcycle_moving capta_002 Esteban_V 60.0
115 1653704331_1653704391.wav 22.968099861303745 23.96671289875173 horn capta_002 Esteban_V 60.0
116 1653704331_1653704391.wav 40.34590846047157 50.513176144244106 ruido capta_002 Esteban_V 60.0
117 1653704331_1653704391.wav 50.513176144244106 55.92233009708738 car_moving capta_002 Esteban_V 60.0
118 1653704331_1653704391.wav 55.92233009708738 60.0 ruido capta_002 Esteban_V 60.0
119 1653704453_1653704513.wav 0.0 4.244105409153953 ruido capta_002 Esteban_V 60.0
120 1653704453_1653704513.wav 4.244105409153953 14.812760055478504 bus_moving capta_002 Esteban_V 60.0
121 1653704453_1653704513.wav 14.812760055478504 15.312066574202497 ruido capta_002 Esteban_V 60.0
122 1653704453_1653704513.wav 15.312066574202497 23.46740638002774 car_moving capta_002 Esteban_V 60.0
123 1653704453_1653704513.wav 23.46740638002774 46.93481276005548 ruido capta_002 Esteban_V 60.0
124 1653704453_1653704513.wav 46.93481276005548 59.833564493758665 car_moving capta_002 Esteban_V 60.0
125 1653704453_1653704513.wav 59.833564493758665 60.0 ruido capta_002 Esteban_V 60.0
126 1653704756_1653704816.wav 0.0 6.740638002773926 ruido capta_002 Esteban_V 60.0
127 1653704756_1653704816.wav 6.740638002773926 21.63661581137309 car_moving capta_002 Esteban_V 60.0
128 1653704756_1653704816.wav 21.63661581137309 28.460471567267685 ruido capta_002 Esteban_V 60.0
129 1653704756_1653704816.wav 28.460471567267685 32.95423023578364 dog capta_002 Esteban_V 60.0
130 1653704756_1653704816.wav 32.95423023578364 34.11927877947295 ruido capta_002 Esteban_V 60.0
131 1653704756_1653704816.wav 34.11927877947295 34.785020804438275 dog capta_002 Esteban_V 60.0
132 1653704756_1653704816.wav 34.785020804438275 36.61581137309293 ruido capta_002 Esteban_V 60.0
133 1653704756_1653704816.wav 36.61581137309293 48.26629680998613 dog capta_002 Esteban_V 60.0
134 1653704756_1653704816.wav 48.26629680998613 50.84604715672677 ruido capta_002 Esteban_V 60.0
135 1653704756_1653704816.wav 50.84604715672677 59.916782246879336 car_moving capta_002 Esteban_V 60.0
136 1653704756_1653704816.wav 59.916782246879336 60.0 ruido capta_002 Esteban_V 60.0
137 1653705422_1653705482.wav 0.0 0.1664355062413315 ruido capta_002 Esteban_V 60.0
138 1653705422_1653705482.wav 0.1664355062413315 12.233009708737864 car_idling capta_002 Esteban_V 60.0
139 1653705422_1653705482.wav 12.233009708737864 21.88626907073509 ruido capta_002 Esteban_V 60.0
140 1653705422_1653705482.wav 21.88626907073509 25.71428571428571 truck_moving capta_002 Esteban_V 60.0
141 1653705422_1653705482.wav 25.71428571428571 33.0374479889043 ruido capta_002 Esteban_V 60.0
142 1653705422_1653705482.wav 33.0374479889043 43.02357836338419 car_moving capta_002 Esteban_V 60.0
143 1653705422_1653705482.wav 43.02357836338419 51.34535367545076 ruido capta_002 Esteban_V 60.0
144 1653705422_1653705482.wav 51.34535367545076 57.503467406380025 car_moving capta_002 Esteban_V 60.0
145 1653705422_1653705482.wav 57.503467406380025 60.0 ruido capta_002 Esteban_V 60.0
146 1653705785_1653705845.wav 0.0 0.0930232558139534 ruido capta_002 Esteban_V 60.0
147 1653705785_1653705845.wav 0.0930232558139534 25.58139534883721 truck_moving capta_002 Esteban_V 60.0
148 1653705785_1653705845.wav 0.8372093023255813 1.3488372093023255 dog capta_002 Esteban_V 60.0
149 1653705785_1653705845.wav 6.744186046511628 7.116279069767442 dog capta_002 Esteban_V 60.0
150 1653705785_1653705845.wav 18.186046511627907 18.55813953488372 dog capta_002 Esteban_V 60.0
151 1653705785_1653705845.wav 25.58139534883721 26.23255813953488 ruido capta_002 Esteban_V 60.0
152 1653705785_1653705845.wav 26.23255813953488 26.93023255813953 dog capta_002 Esteban_V 60.0
153 1653705785_1653705845.wav 26.93023255813953 30.74418604651163 ruido capta_002 Esteban_V 60.0
154 1653705785_1653705845.wav 30.74418604651163 31.25581395348837 dog capta_002 Esteban_V 60.0
155 1653705785_1653705845.wav 31.25581395348837 35.25581395348837 ruido capta_002 Esteban_V 60.0
156 1653705785_1653705845.wav 35.25581395348837 43.627906976744185 truck_moving capta_002 Esteban_V 60.0
157 1653705785_1653705845.wav 37.2093023255814 37.72093023255814 dog capta_002 Esteban_V 60.0
158 1653705785_1653705845.wav 43.627906976744185 53.81395348837209 ruido capta_002 Esteban_V 60.0
159 1653705785_1653705845.wav 53.81395348837209 54.27906976744186 car_moving capta_002 Esteban_V 60.0
160 1653705785_1653705845.wav 54.27906976744186 60.0 ruido capta_002 Esteban_V 60.0
161 1653706209_1653706269.wav 0.0 23.46740638002774 ruido capta_002 Esteban_V 60.0
162 1653706209_1653706269.wav 23.46740638002774 32.95423023578363 car_moving capta_002 Esteban_V 60.0
163 1653706209_1653706269.wav 32.95423023578363 60.0 ruido capta_002 Esteban_V 60.0
164 1653706392_1653706452.wav 0.0 12.649098474341192 ruido capta_002 Esteban_V 60.0
165 1653706392_1653706452.wav 12.649098474341192 42.85714285714286 wind capta_002 Esteban_V 60.0
166 1653706392_1653706452.wav 13.730929264909848 17.475728155339805 car_moving capta_002 Esteban_V 60.0
167 1653706392_1653706452.wav 28.95977808599168 42.607489597780855 truck_moving capta_002 Esteban_V 60.0
168 1653706392_1653706452.wav 42.85714285714286 47.8502080443828 ruido capta_002 Esteban_V 60.0
169 1653706392_1653706452.wav 47.8502080443828 48.43273231622746 dog capta_002 Esteban_V 60.0
170 1653706392_1653706452.wav 48.43273231622746 60.0 ruido capta_002 Esteban_V 60.0
171 1653708393_1653708453.wav 0.0 0.0832177531206657 ruido capta_002 Esteban_V 60.0
172 1653708393_1653708453.wav 0.0832177531206657 7.489597780859917 bus_moving capta_002 Esteban_V 60.0
173 1653708393_1653708453.wav 7.489597780859917 16.227461858529818 ruido capta_002 Esteban_V 60.0
174 1653708393_1653708453.wav 16.227461858529818 25.048543689320383 bus_moving capta_002 Esteban_V 60.0
175 1653708393_1653708453.wav 25.048543689320383 47.01803051317614 ruido capta_002 Esteban_V 60.0
176 1653708393_1653708453.wav 47.01803051317614 59.66712898751734 car_idling capta_002 Esteban_V 60.0
177 1653708393_1653708453.wav 49.01525658807212 59.83356449375867 motorcycle_moving capta_002 Esteban_V 60.0
178 1653708393_1653708453.wav 59.83356449375867 60.0 ruido capta_002 Esteban_V 60.0
179 1653709120_1653709180.wav 0.0 3.91123439667129 ruido capta_002 Esteban_V 60.0
180 1653709120_1653709180.wav 3.91123439667129 17.891816920943135 truck_moving capta_002 Esteban_V 60.0
181 1653709120_1653709180.wav 17.891816920943135 31.872399445214977 ruido capta_002 Esteban_V 60.0
182 1653709120_1653709180.wav 31.872399445214977 44.10540915395284 truck_moving capta_002 Esteban_V 60.0
183 1653709120_1653709180.wav 44.10540915395284 44.6879334257975 ruido capta_002 Esteban_V 60.0
184 1653709120_1653709180.wav 44.6879334257975 54.09153952843273 truck_moving capta_002 Esteban_V 60.0
185 1653709120_1653709180.wav 54.09153952843273 60.0 ruido capta_002 Esteban_V 60.0
186 1653709302_1653709362.wav 0.0 3.411927877947296 ruido capta_002 Esteban_V 60.0
187 1653709302_1653709362.wav 3.411927877947296 4.826629680998614 dog capta_002 Esteban_V 60.0
188 1653709302_1653709362.wav 4.826629680998614 7.489597780859917 ruido capta_002 Esteban_V 60.0
189 1653709302_1653709362.wav 7.489597780859917 8.821081830790568 dog capta_002 Esteban_V 60.0
190 1653709302_1653709362.wav 8.821081830790568 11.9001386962552 ruido capta_002 Esteban_V 60.0
191 1653709302_1653709362.wav 11.9001386962552 13.231622746185854 dog capta_002 Esteban_V 60.0
192 1653709302_1653709362.wav 13.231622746185854 15.228848821081831 ruido capta_002 Esteban_V 60.0
193 1653709302_1653709362.wav 15.228848821081831 16.80998613037448 dog capta_002 Esteban_V 60.0
194 1653709302_1653709362.wav 16.80998613037448 20.055478502080444 ruido capta_002 Esteban_V 60.0
195 1653709302_1653709362.wav 20.055478502080444 22.05270457697642 dog capta_002 Esteban_V 60.0
196 1653709302_1653709362.wav 22.05270457697642 23.883495145631063 ruido capta_002 Esteban_V 60.0
197 1653709302_1653709362.wav 23.883495145631063 25.131761442441054 dog capta_002 Esteban_V 60.0
198 1653709302_1653709362.wav 25.131761442441054 27.12898751733704 ruido capta_002 Esteban_V 60.0
199 1653709302_1653709362.wav 27.12898751733704 28.29403606102636 dog capta_002 Esteban_V 60.0
200 1653709302_1653709362.wav 28.29403606102636 30.957004160887656 ruido capta_002 Esteban_V 60.0
201 1653709302_1653709362.wav 30.957004160887656 32.53814147018031 dog capta_002 Esteban_V 60.0
202 1653709302_1653709362.wav 32.53814147018031 44.77115117891817 ruido capta_002 Esteban_V 60.0
203 1653709302_1653709362.wav 44.77115117891817 59.750346740638 car_moving capta_002 Esteban_V 60.0
204 1653709302_1653709362.wav 59.750346740638 60.0 ruido capta_002 Esteban_V 60.0
205 1653709848_1653709908.wav 0.0 0.2496532593619972 ruido capta_002 Esteban_V 60.0
206 1653709848_1653709908.wav 0.2496532593619972 10.984743411927878 truck_moving capta_002 Esteban_V 60.0
207 1653709848_1653709908.wav 10.984743411927878 21.553398058252423 ruido capta_002 Esteban_V 60.0
208 1653709848_1653709908.wav 21.553398058252423 28.12760055478502 bus_moving capta_002 Esteban_V 60.0
209 1653709848_1653709908.wav 28.12760055478502 39.861303744798896 ruido capta_002 Esteban_V 60.0
210 1653709848_1653709908.wav 39.861303744798896 57.586685159500696 car_moving capta_002 Esteban_V 60.0
211 1653709848_1653709908.wav 42.191400832177536 43.19001386962552 dog capta_002 Esteban_V 60.0
212 1653709848_1653709908.wav 45.60332871012483 46.26907073509015 dog capta_002 Esteban_V 60.0
213 1653709848_1653709908.wav 47.10124826629681 48.0998613037448 dog capta_002 Esteban_V 60.0
214 1653709848_1653709908.wav 49.51456310679612 50.18030513176144 dog capta_002 Esteban_V 60.0
215 1653709848_1653709908.wav 51.34535367545076 52.17753120665742 dog capta_002 Esteban_V 60.0
216 1653709848_1653709908.wav 54.50762829403607 55.50624133148405 dog capta_002 Esteban_V 60.0
217 1653709848_1653709908.wav 56.50485436893205 59.916782246879336 dog capta_002 Esteban_V 60.0
218 1653709848_1653709908.wav 59.916782246879336 60.0 ruido capta_002 Esteban_V 60.0
219 1653712794_1653712854.wav 0.0 0.1664355062413315 ruido capta_002 Esteban_V 60.0
220 1653712794_1653712854.wav 0.1664355062413315 5.492371705963939 car_moving capta_002 Esteban_V 60.0
221 1653712794_1653712854.wav 5.492371705963939 25.54785020804438 ruido capta_002 Esteban_V 60.0
222 1653712794_1653712854.wav 25.54785020804438 30.790568654646325 bus_moving capta_002 Esteban_V 60.0
223 1653712794_1653712854.wav 30.124826629681 31.123439667128988 horn capta_002 Esteban_V 60.0
224 1653712794_1653712854.wav 31.123439667128988 33.61997226074896 ruido capta_002 Esteban_V 60.0
225 1653712794_1653712854.wav 33.61997226074896 46.35228848821082 car_idling capta_002 Esteban_V 60.0
226 1653712794_1653712854.wav 46.35228848821082 60.0 ruido capta_002 Esteban_V 60.0
227 1653712855_1653712915.wav 0.0 11.650485436893204 ruido capta_002 Esteban_V 60.0
228 1653712855_1653712915.wav 11.650485436893204 24.466019417475728 car_moving capta_002 Esteban_V 60.0
229 1653712855_1653712915.wav 14.230235783633844 14.979195561719834 impact capta_002 Esteban_V 60.0
230 1653712855_1653712915.wav 24.466019417475728 27.96116504854369 ruido capta_002 Esteban_V 60.0
231 1653712855_1653712915.wav 27.96116504854369 28.71012482662968 horn capta_002 Esteban_V 60.0
232 1653712855_1653712915.wav 28.71012482662968 34.535367545076284 ruido capta_002 Esteban_V 60.0
233 1653712855_1653712915.wav 34.535367545076284 41.94174757281554 truck_moving capta_002 Esteban_V 60.0
234 1653712855_1653712915.wav 41.94174757281554 42.35783633841886 ruido capta_002 Esteban_V 60.0
235 1653712855_1653712915.wav 42.35783633841886 43.27323162274619 impact capta_002 Esteban_V 60.0
236 1653712855_1653712915.wav 43.27323162274619 43.35644937586685 ruido capta_002 Esteban_V 60.0
237 1653712855_1653712915.wav 43.35644937586685 43.93897364771152 impact capta_002 Esteban_V 60.0
238 1653712855_1653712915.wav 43.93897364771152 46.60194174757281 ruido capta_002 Esteban_V 60.0
239 1653712855_1653712915.wav 46.60194174757281 47.43411927877947 impact capta_002 Esteban_V 60.0
240 1653712855_1653712915.wav 47.43411927877947 60.0 ruido capta_002 Esteban_V 60.0
241 1653714614_1653714674.wav 0.0 2.913907284768212 ruido capta_002 Hakim_M 60.0
242 1653714614_1653714674.wav 2.913907284768212 7.152317880794702 music capta_002 Hakim_M 60.0
243 1653714614_1653714674.wav 6.688741721854305 24.63576158940397 car_moving capta_002 Hakim_M 60.0
244 1653714614_1653714674.wav 9.250993377483445 15.894039735099348 bird capta_002 Hakim_M 60.0
245 1653714614_1653714674.wav 24.4 54.3 wind capta_002 Hakim_M 60.0
246 1653714614_1653714674.wav 36.93000030517578 38.13000030517578 dog capta_002 Hakim_M 60.0
247 1653714614_1653714674.wav 39.48000030517578 40.83000030517579 impact capta_002 Hakim_M 60.0
248 1653714614_1653714674.wav 41.13000030517578 42.96999969482422 dog capta_002 Hakim_M 60.0
249 1653714614_1653714674.wav 43.6 44.85 bird capta_002 Hakim_M 60.0
250 1653714614_1653714674.wav 44.85 46.3 dog capta_002 Hakim_M 60.0
251 1653714614_1653714674.wav 54.3 54.50000000000001 ruido capta_002 Hakim_M 60.0
252 1653714614_1653714674.wav 54.50000000000001 59.95000000000001 car_moving capta_002 Hakim_M 60.0
253 1653714614_1653714674.wav 59.95000000000001 60.0 ruido capta_002 Hakim_M 60.0
254 1653715281_1653715341.wav 0.0 22.450331125827816 car_moving capta_002 Hakim_M 60.0
255 1653715281_1653715341.wav 0.0 22.450331125827816 car_moving capta_002 Hakim_M 60.0
256 1653715281_1653715341.wav 22.0 59.88000030517578 wind capta_002 Hakim_M 60.0
257 1653715281_1653715341.wav 24.84000015258789 26.06999969482422 dog capta_002 Hakim_M 60.0
258 1653715281_1653715341.wav 27.969999694824217 29.84000015258789 dog capta_002 Hakim_M 60.0
259 1653715281_1653715341.wav 32.64000015258789 33.56999969482422 dog capta_002 Hakim_M 60.0
260 1653715281_1653715341.wav 34.719999694824224 36.16999969482422 bird capta_002 Hakim_M 60.0
261 1653715281_1653715341.wav 38.98000030517578 40.63000030517578 bird capta_002 Hakim_M 60.0
262 1653715281_1653715341.wav 48.2 50.15 impact capta_002 Hakim_M 60.0
263 1653715281_1653715341.wav 54.0 55.65 bird capta_002 Hakim_M 60.0
264 1653715281_1653715341.wav 57.63608369421919 59.96471338426813 car_moving capta_002 Hakim_M 60.0
265 1653715281_1653715341.wav 57.65 59.25 bird capta_002 Hakim_M 60.0
266 1653715281_1653715341.wav 59.96471338426813 60.0 ruido capta_002 Hakim_M 60.0
267 1653715342_1653715402.wav 0.0 10.2 music capta_002 Hakim_M 60.0
268 1653715342_1653715402.wav 0.0662251655629139 10.0 car_moving capta_002 Hakim_M 60.0
269 1653715342_1653715402.wav 0.0662251655629139 10.0 car_moving capta_002 Hakim_M 60.0
270 1653715342_1653715402.wav 7.800000000000001 10.45 bird capta_002 Hakim_M 60.0
271 1653715342_1653715402.wav 10.45 12.45 ruido capta_002 Hakim_M 60.0
272 1653715342_1653715402.wav 12.45 14.75 bird capta_002 Hakim_M 60.0
273 1653715342_1653715402.wav 14.75 15.1 ruido capta_002 Hakim_M 60.0
274 1653715342_1653715402.wav 15.1 19.4 dog capta_002 Hakim_M 60.0
275 1653715342_1653715402.wav 19.4 20.3 ruido capta_002 Hakim_M 60.0
276 1653715342_1653715402.wav 20.3 22.8 dog capta_002 Hakim_M 60.0
277 1653715342_1653715402.wav 20.330000019073484 22.240000021457668 bird capta_002 Hakim_M 60.0
278 1653715342_1653715402.wav 22.8 23.280000305175783 ruido capta_002 Hakim_M 60.0
279 1653715342_1653715402.wav 23.280000305175783 24.75 shouting capta_002 Hakim_M 60.0
280 1653715342_1653715402.wav 24.17000007629395 26.970000076293942 dog capta_002 Hakim_M 60.0
281 1653715342_1653715402.wav 26.970000076293942 29.330000305175783 ruido capta_002 Hakim_M 60.0
282 1653715342_1653715402.wav 29.330000305175783 31.59000015258789 dog capta_002 Hakim_M 60.0
283 1653715342_1653715402.wav 31.59000015258789 34.530000305175776 ruido capta_002 Hakim_M 60.0
284 1653715342_1653715402.wav 34.530000305175776 43.8 car_moving capta_002 Hakim_M 60.0
285 1653715342_1653715402.wav 43.8 56.64874086108855 ruido capta_002 Hakim_M 60.0
